label,english,german
0,A fool knows more in his own house than a wise man in another's,Ein Dummkopf weiß mehr in seinem eigenen Haus als ein weiser Mann in einem anderen
1,His last film was hysterical.,Sein letzter Film war hysterisch.
0,Don't distract me while I'm driving!,"Lenu mich nicht ab, während ich fahre!"
0,She did not know what the message was: Lee in this state was no longer a lovelorn friend but a trauma.,"Sie wusste nicht, was die Botschaft war: Lee in diesem Zustand war kein Liebesfreund mehr, sondern ein Trauma."
1,An ordinary mind is a mind of utmost freedom and unsurpassed joy.,Ein gewöhnlicher Geist ist ein Verstand von äußerster Freiheit und unübertroffener Freude.
0,You need a malleable pillow that will mould to the curves of your neck.,"Sie benötigen ein formbares Kissen, das die Kurven Ihres Nackens formt."
0,Lilly says things that don't always tally with the truth.,"Lilly sagt Dinge, die nicht immer mit der Wahrheit eingehen."
0,Gai as early as the next Treasury Secretary is no suspense.,GAI ist bereits im nächsten Finanzminister keine Spannung.
0,Lawrence was lifted shoulder-high by fans as he acknowledged the applause and the delight of the assembled Boro faithful.,"Lawrence wurde von den Fans schulterhoch aufgehoben, als er den Applaus und die Freude der versammelten Boro-Gläubigen anerkannte."
0,When have your skills in diplomacy put to the test?,Wann haben Ihre Fähigkeiten in der Diplomatie auf die Probe gestellt?
0,"And besides, why should these guys get to make plans for state land, which belongs to all of us?","Und außerdem, warum sollten diese Jungs Pläne für staatliches Land machen, was uns allen gehört?"
0,Not crouched down into the starting blocks with her fingertips pressed so lightly on to the oven red brick track.,"Nicht in die Startblöcke kauert, wobei ihre Fingerspitzen so leicht auf den Ofen roter Ziegelstrecke gedrückt wurden."
0,"She, in her pig-headed way, insists that she is right and that everyone else is wrong.","Sie besteht auf ihre schweinköpfige Weise darauf, dass sie Recht hat und dass alle anderen falsch sind."
1,Only an idiot would do that.,Nur ein Idiot würde das tun.
1,Come and see us whenever you're in town - you're always welcome/you'll always be welcome.,"Kommen Sie und sehen Sie uns, wenn Sie in der Stadt sind - Sie sind immer willkommen/Sie werden immer willkommen sein."
0,Stop laying a guilt trip on me .,"Hör auf, eine Schuldreise auf mich zu legen."
1,"So Deuteronomy's content, which are these farewell speeches and the death and the burial of Moses, are a fitting capstone to the Pentateuchal narrative.","So sind Deuteronomys Inhalt, die diese Abschiedsreden und der Tod und die Beerdigung von Moses sind, ein passender Abschlussstein für die Pentateuchal -Erzählung."
1,"To follow upon the advantages already won, there is today an army of women united, patient, invincible.","Um den bereits gewonnenen Vorteilen zu verfolgen, gibt es heute eine Armee von Frauen, die sich von United, In unbesiegbar befinden."
0,It's a retreat into the adolescence they never really had.,"Es ist ein Rückzug in die Jugend, die sie nie wirklich hatten."
1,The wheel of history rolls forward with an irresistible force.,Das Rad der Geschichte rollt mit einer unwiderstehlichen Kraft nach vorne.
1,I couldn't understand a single word she said!,"Ich konnte kein einziges Wort verstehen, das sie sagte!"
0,"His sister Mary helped him with the costumes, but he furnished the rich falsetto, routinely deceiving even his friends.","Seine Schwester Mary half ihm bei den Kostümen, aber er lieferte den reichen Falsetto und täuschte routinemäßig sogar seine Freunde."
0,Langfang City District glorious village security.,Langfang City District Glorious Village Security.
0,Let's drink to the bride and groom.,Lassen Sie uns in Braut und Bräutigam trinken.
0,He wanted no part in that hole-and-corner conspiracy.,Er wollte keinen Teil in dieser Loch-und-Corner-Verschwörung.
1,"Even as you learn to endure the slaughter McCarthy describes, you become accustomed to the book's high style, again as overtly Shakespearean as it is Faulknerian.","Selbst wenn Sie lernen, die von McCarthy beschriebene Schlachtung zu ertragen, werden Sie sich an den hohen Stil des Buches gewöhnt, wieder so offen als faulknerisch."
0,He went as red as a beetroot when I asked about his new girl - friend.,"Er ging so rot wie ein Rote Beete, als ich nach seinem neuen Mädchen - Freund - fragte."
0,He and I resemble parallel line.,Er und ich ähneln parallele Linien.
0,Is it time to serve up?,Ist es Zeit zu dienen?
0,But it had become impossible for Mr Major to plod on with the same soiled team.,"Aber es war für MR Major unmöglich geworden, mit demselben verschmutzten Team weiterzumachen."
1,I am terrified to look at them because I know I will collapse into helpless laughter.,"Ich habe Angst, sie anzusehen, weil ich weiß, dass ich in ein hilfloses Lachen zusammenbrechen werde."
0,"He is brimming with unused love, a passion for justice, a need to repent that surpasses what the law ordained.","Er ist voll von ungenutzter Liebe, einer Leidenschaft für Gerechtigkeit, ein Bedürfnis, umzukehren, das das, was das Gesetz ordiniert hat, übertrifft."
1,They rounded off with a scabby diatribe against the black choir in the Seventh Day Adventist Church whose voices lit the evenings.,"Sie rundeten sich mit einer schäbigen Diatribe gegen den schwarzen Chor in der adventistischen Kirche des siebten Tages ab, deren Stimmen die Abende beleuchteten."
0,I prove myself to be a transgressor.,Ich erweist mich als Übertretungsor.
0,Who's going to carve the turkey?,Wer wird den Truthahn schnitzen?
0,"This is not bad science, but non-science masquerading as science Danny Faulkner, Ph.","Dies ist keine schlechte Wissenschaft, sondern nicht Wissenschaft, die sich als Wissenschaft Danny Faulkner, Ph."
0,We chattered about Ipswich and I found the business of Scawsby's treatment of my mother still rankled in my heart.,Wir plauderten über Ipswich und ich fand das Geschäft von Scawsbys Behandlung meiner Mutter noch in meinem Herzen.
0,That's a load of baloney.,Das ist eine Ladung Baloney.
0,Is middleaged woman pee incontinent how be to return a responsibility? With what to medication?,"Ist die Pee -Pee -Frau inkontinent, wie man eine Verantwortung zurückgibt? Mit was zu Medikamenten?"
1,Something seemed to tighten and die inside her.,Etwas schien sich zu straffen und in ihr zu sterben.
0,I assumebail is moot?,"Ich nehme an, dass Bail Moot ist?"
0,Mam would love this after being cooped up in that fucking cell.,"Mam würde das lieben, nachdem er in dieser verdammten Zelle zusammengefügt wurde."
1,Another dimension of flexibility and mobility? Or the end of nomadism?,Eine weitere Dimension der Flexibilität und Mobilität? Oder das Ende des Nomadismus?
0,The Song shrugs shoulders and bathe small unlock heart of the captivation of base.,Das Lied zuckt die Schultern und badet ein kleines Entsperren des Herzens der Fessel der Basis.
1,"I was, to coin a phrase, gobsmacked!","Ich war, um einen Ausdruck zu prägen, Gobscacked!"
0,"In the sprawling military base at Kandahar, the fast food outlets facing the axe include Burger King, Pizza Hut, and the US chain restaurant T.G.I.","In der weitläufigen Militärbasis in Kandahar zählen die Fast -Food -Filialen, die der Axt stehen, Burger King, Pizza Hut und das US -Kettenrestaurant T.G.I."
0,I don't flatter myself that she was eager to take my name.,"Ich schmeichelte mir nicht, dass sie unbedingt meinen Namen nehmen wollte."
0,I'd love a holiday if our money will stretch that far.,"Ich würde einen Urlaub lieben, wenn unser Geld so weit dehnt wird."
0,Plus it discourages funds that have already flown the coop from changing course and heading home again.,"Außerdem entmutigt es Mittel, die bereits den Stall vom Kurswechsel und wieder nach Hause geflogen haben."
0,"Moreover, the explanatory prose is haphazard (and not infrequently wrong or incoherent -- for example, I cannot make heads or tails of the lead-in to the very first example, prime.py).","Darüber hinaus ist die erklärende Prosa willkürlich (und nicht selten falsch oder inkohärent-zum Beispiel kann ich keine Köpfe oder Schwänze des ersten Beispiels machen, Prime.py)."
0,She put on her coat and hauled the new bag up on to her back like a knapsack.,Sie zog ihren Mantel an und zog die neue Tasche wie ein Rucksack auf ihren Rücken.
0,"Toklas, and for Tender Buttons (prose poetry).",Tunklas und für zarte Tasten (Prosa -Poesie).
0,"With sad paradox, Mr Punch himself became the man in the Bateman cartoon, unwelcome in polite company.","Mit einem traurigen Paradoxon wurde Herr Punch selbst der Mann im Bateman -Cartoon, der in höflicher Gesellschaft unerwünscht wurde."
1,But this is only a tongue-tip taste of the political dilemma Harrison faces.,Dies ist jedoch nur ein Zungenspitzengeschmack des politischen Dilemma Harrison Gesichter.
0,The thought of someone suffering through a mistake of mine makes me shiver.,"Der Gedanke an jemanden, der durch einen Fehler von mir leidet, lässt mich zittern."
1,He carried on his life in the full glare of publicity.,Er führte sein Leben im vollen Blick der Werbung.
0,"Rayleen helped too, or rather her uniform did, giving us a pseudo-official status which meant we could jump the queue.","Rayleen half auch, oder eher ihre Uniform tat uns einen pseudo-offiziellen Status, was bedeutete, dass wir in die Warteschlange springen konnten."
0,I broke the chocolate into halves here's your half.,Ich habe die Schokolade in Hälften gebrochen. Hier ist deine Hälfte.
1,Youth means limitless possibilities.,Jugend bedeutet grenzenlose Möglichkeiten.
0,Timeout is more than putting a kid in a chair.,Timeout ist mehr als ein Kind auf einen Stuhl.
1,An old maid has one consolation: she can never be a widow no matter who dies.,"Eine alte Magd hat einen Trost: Sie kann niemals eine Witwe sein, egal wer stirbt."
0,From this hollowness green consumerism springs.,Aus dieser Hohlheit grünem Konsumismus entspricht.
1,Nation that have is oppress for century is now fighting for a place in the sun.,"Nation, die sich für Jahrhundert unterdrücken, kämpft jetzt um einen Platz in der Sonne."
0,From baking and building bird houses to kites and outboard motor repair my grandpa did it all.,Von Backen und Bauen von Vogelhäusern bis hin zu Drachen und Außenbordmotor Reparatur machte mein Opa alles.
0,Three cheers for ( ie Shout ` hurray'three times to show admiration for ) the bride and groom!,"Drei Jubel für (dh rufe ""Hurray'Three Times, um Bewunderung für die Braut und Bräutigam zu zeigen!"
1,The perfection of your arms would add glory to kingly splendour with their touch.,Die Perfektion Ihrer Arme würde dem königlichen Pracht mit ihrer Berührung Glanz verleihen.
0,He's not asleep - he's just pretending.,"Er schläft nicht - er tut nur so, als würde er so tun."
0,For him this is a no-lose campaign - he will become either vice president-elect or a much stronger presidential contender for the next election.,Für ihn ist dies eine No-Lose-Kampagne-er wird entweder Vizepräsident oder ein viel stärkerer Präsidentschaftskandidat für die nächste Wahl.
1,Why didn't the wraith blow them to pieces in the 38 mins they were sitting in orbit?,"Warum hat der Wraith sie in den 38 Minuten, in denen sie im Orbit saßen, nicht in Stücke geschleudert?"
0,You should never run a one-liner outright; always print out what it will do before you actually run the command.,"Sie sollten niemals einen One-Liner direkt ausführen. Drucken Sie immer heraus, was es tun wird, bevor Sie den Befehl tatsächlich ausführen."
0,He's looked the full business as an inspirational skipper.,Er hat als inspirierender Skipper das gesamte Geschäft ausgesehen.
1,Beaten by the worst team in the league? They'll never live it down!,Von der schlechtesten Mannschaft der Liga geschlagen? Sie werden es nie niederleben!
1,Nothing could have been more repugnant to him.,Nichts hätte ihm abstoßender sein können.
0,In future I won't bother asking him out anywhere if he's just going to complain that he's bored!,"In Zukunft werde ich ihn nicht irgendwohin fragen, ob er sich nur beschweren wird, dass er sich gelangweilt hat!"
