speaker,sentence,imageability,unexpectedness_avg_glove,unexpectedness_min_glove,unexpectedness_avg_word2vec,unexpectedness_min_word2vec,polarity_senti_ws,polarity_text_blob,subjectivity_huggingface,vader_positive,vader_neutral,vader_negative,vader_compound,res_rf
MMMag. Dr. Axel Kassegger,"Besonders gut haben mir der Haflinger-Pferdewitz und die Fantasieuniform gefallen, aber wir sollten doch  das Thema ist viel zu ernst  ernsthaft und seriös über dieses Thema diskutieren, nämlich über die militärische Landesverteidigung.Wir könnten sagen  so wie es Kanzler Kurz gesagt hat , die Panzerschlacht im Marchfeld findet nicht mehr statt, also brauchen wir in Wahrheit die militärische Landesverteidigung oder die schweren Waffen, die Panzer nicht mehr.",2.436101449275363,0.4081575294735433,-0.065813035368346,0.2808364915972168,-0.0898982768252378,-6.956521739130434e-05,0.2799999999999999,0.8938621282577515,0.158,0.774,0.068,0.8271,0
MMMag. Dr. Axel Kassegger,Das österreichische Bundesheer hat insgesamt rund 200 Panzer.,2.945125,0.3865680518505359,0.1408718908429356,0.2727042252900548,0.1252033000925966,0.0,0.0,0.0252814888954162,0.0,1.0,0.0,0.0,0
MMMag. Dr. Axel Kassegger,"Wie viele davon tatsächlich einsatzfähig sind, weiß ich nicht, aber wenn dem so wäre, dann frage ich mich, warum etwa Polen gerade 800 Kampfpanzer gekauft hat, warum etwa Ungarn 220 Panzer gekauft hat, warum die Schweiz 640 Panzer gekauft hat.Noch einmal: Wir reden über die militärische Landesverteidigung, die Sie  das hat Kollege Bösch schon erwähnt  natürlich im Auftrag Ihrer Partei und Ihres Bundeskanzlers de facto abschaffen wollen.",2.2143188405797103,0.3339900935663936,-0.0809864880553615,0.2599059407660518,-0.0674016672305078,0.0,0.0428571428571428,0.8629242181777954,0.021,0.954,0.025,-0.0772,0
MMMag. Dr. Axel Kassegger,"Das ist nicht nur verfassungsmäßig nicht erlaubt, sondern das ist, denke ich, auch verantwortungslos gegenüber unserer Bevölkerung.",1.4557058823529412,0.507381050291871,0.109720169396063,0.3092735139092586,0.1037338372190195,0.0,-0.75,0.8983423113822937,0.0,0.906,0.094,-0.1695,0
MMMag. Dr. Axel Kassegger,"Wenn wir uns im europäischen Umfeld umschauen, sehen wir, die meisten Staaten sind Nato-Mitglieder.",1.130857142857143,0.4387869764551925,0.2042903594956999,0.2559739447369345,0.0077483204175592,0.0,0.0,0.3212931156158447,0.0,1.0,0.0,0.0,0
MMMag. Dr. Axel Kassegger,Ich komme nun zu Ihren Budgetzahlen.,0.7711666666666667,0.4340811713293762,0.2059280004254928,0.3008966636451327,0.0966218144037729,0.0,0.0,0.1798712611198425,0.0,1.0,0.0,0.0,0
MMMag. Dr. Axel Kassegger,Schon wieder das höchste Budget: Stellen wir das einmal richtig und bringen es in Relation!,2.9094666666666678,0.490100221207919,0.1636362813307066,0.3011567014038017,-0.0096675994300653,0.0,1.0,0.935298502445221,0.171,0.829,0.0,0.4389,0
MMMag. Dr. Axel Kassegger,"Die Nato hat als Common-Sense-Vorgabe 2,0 Prozent des BIP als Budget für die militärische Landesverteidigung.",2.817133333333333,0.3564577062539882,0.1077729769012252,0.2345872634478059,0.0484855096736624,0.0,0.0,0.0289086103439331,0.0,1.0,0.0,0.0,0
MMMag. Dr. Axel Kassegger,"Das heißt, diesen Staaten und Regierungen ist die militärische Landesverteidigung dermaßen wichtig und sie erachten diesen Betrag als Beitrag für ein Militär, als erforderlich zum Schutze ihrer Bevölkerung.",1.7085,0.3590104443322318,-0.0226580753776436,0.2605524434405915,-0.0573601249388754,0.0001428571428571,0.7,0.8627079725265503,0.142,0.858,0.0,0.5106,0
MMMag. Dr. Axel Kassegger,"2,0 Prozent  merken wir uns das!Wie viel haben wir?",1.2154,0.3850142062013062,0.0484492145418091,0.3388394038106267,0.1082248337895242,0.0,0.0,0.927138090133667,0.0,1.0,0.0,0.0,0
MMMag. Dr. Axel Kassegger,"0,5 Prozent, also ein Viertel davon.",2.3395,0.4139114541098236,0.3648099223004132,0.2726845291144276,0.1913280830926721,0.0,0.0,0.0261036157608032,0.0,1.0,0.0,0.0,0
MMMag. Dr. Axel Kassegger,"Das sagt mir ja schon die Logik, dass mit einem Viertel davon, und von diesem Geld verschwinden 80 Prozent in Personalkosten und 10 Prozent in Betriebskosten, überhaupt nichts mehr für Investitionen übrig ist.",2.3529696969696974,0.3878243864548716,-0.058382511860429,0.2447925069773586,-0.0558863684900797,0.0001212121212121,0.0,0.9315017461776732,0.0,0.889,0.111,-0.4374,0
MMMag. Dr. Axel Kassegger,"Es ist faktisch unmöglich, damit ein Militär zu finanzieren, zu erhalten und als Sicherheitsreserve für unsere Bevölkerung in einem unsicheren europäischen Umfeld zu haben.Das sind die Fakten, und da nützt es auch nichts, wenn Sie im Rahmen der EU Pesco-Sachen unterschreiben, dass Sie sich bemühen werden.",1.7048695652173915,0.4361363065560119,-0.0368183740477305,0.2532194558263131,-0.0126228914393044,-0.0135391304347826,-0.85,0.902374804019928,0.094,0.818,0.088,-0.1779,0
MMMag. Dr. Axel Kassegger,"Das ist dann wieder das Thema: In Brüssel sind wir so, da sagen wir, wir sind bei Pesco, also der Permanent Structured Cooperation im Rahmen der EU.",2.307555555555556,0.3708359913393821,-0.1045295144339863,0.2384330425158612,-0.0339620365930859,0.0,0.0,0.6929550170898438,0.0,1.0,0.0,0.0,0
MMMag. Dr. Axel Kassegger,"Da sagen wir, da tun wir mit, da werden wir uns bemühen, diese Ziele zu erreichen.",1.2431875,0.5072376349108416,0.2237546274671004,0.3481838672196037,0.0756524990929295,0.00025,-1.0,0.8394879102706909,0.278,0.722,0.0,0.6597,0
MMMag. Dr. Axel Kassegger,"Hier in Österreich machen Sie genau das Gegenteil davon, und das ist der Kern unseres Misstrauensantrages gegen Sie, und nicht Pferde und Haflinger und sonstige Sachen, sondern unsere ernste Sorge, dass faktisch  bringen Sie mir bitte faktische Beweise, nicht irgendwelche Geschichten!",1.524571428571429,0.3487237617050123,-0.0768505876582792,0.2981298356364649,-0.0558863684900797,-0.0001142857142857,0.0,0.901544153690338,0.049,0.846,0.105,-0.3595,0
MMMag. Dr. Axel Kassegger,"die militärische Landesverteidigung, also ein Heer mit schweren Waffen  Kampf der verbundenen Waffen wurde erwähnt; Herr Kollege, ich frage Sie, womit Sie den Kampf der verbundenen Waffen führen wollen, mit einer Mistgabel?, da braucht man Panzer, Artillerie und ähnliche Dinge , abgeschafft werden soll, und das ist der Punkt unseres Misstrauensantrages, den nicht nur die FPÖ, sondern die gesamte Opposition gestellt hat.",2.0149047619047624,0.4032661305774378,0.0330523268416629,0.2521106220080203,-0.0415941321592608,-0.0001523809523809,0.0,0.8982862234115601,0.033,0.773,0.195,-0.8519,0
MMMag. Dr. Axel Kassegger,Vielen Dank.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8770679831504822,0.0,1.0,0.0,0.0,0
Lukas Hammer,Herr Präsident!,2.7805,0.0,0.0,0.0,0.0,0.0,0.0,0.8828461170196533,0.0,1.0,0.0,0.0,0
Lukas Hammer,Sehr geehrte Kolleginnen und Kollegen!,1.826,0.1957134812898447,0.0337852302020808,0.4251851184946218,0.2551621585195185,0.0,0.0,0.8355616927146912,0.0,1.0,0.0,0.0,0
Lukas Hammer,"Wir alle, vor allem die Mitglieder des Umweltausschusses, haben in den letzten Wochen viele E-Mails von engagierten Menschen bekommen, die uns an unsere historische Verantwortung betreffend den Klimaschutz erinnern wollten.Ich möchte Ihnen aus einer E-Mail von einer Bürgerin vorlesen, die so wie ich zwei Töchter hat und deren Nachricht mich daher besonders berührt hat: Jeden Abend wenn ich die beiden zu Bett bringe, kommt in mir diese Angst hoch.Die Angst, dass wir es nicht mehr schaffen.Wir spüren es jetzt schon überall: Hitzeperioden, Dürren, Überschwemmungen und Artensterben.",1.7441627906976749,0.4249763744928667,-0.0718326330754974,0.2544518226143581,-0.0997217838052501,0.0050127906976744,0.3333333333333333,0.8258821368217468,0.091,0.785,0.125,-0.6597,0
Lukas Hammer,"Das alles sind nur Vorboten einer sich ankündigenden Klimakatastrophe, die unser Leben und vor allem, das unserer Kinder, massiv gefährdet.Wenn wir es nicht schaffen, diese Klimakrise zu verhindern, werden meine Töchter in 30 Jahren in einem Wien leben, in dem es im Sommer mehr als 47 Grad hat.",2.0249375,0.3911793548851077,-0.2712637134066201,0.2293154997913245,-0.0415941321592608,0.0,-0.6666666666666666,0.8791531920433044,0.0,0.963,0.037,-0.2057,0
Lukas Hammer,"Trockenperioden werden auch hierzulande vielerorts zu Wasserknappheit führen, alte Menschen und Kinder werden zu tausenden an Hitze und Luftverschmutzung sterben, auch in Österreich.",2.213347826086957,0.3312840881472995,-0.0149029682714119,0.3335395236770989,0.0555480380695108,-0.0002086956521739,0.0,0.0518834590911865,0.081,0.704,0.215,-0.5859,0
Lukas Hammer,"In anderen Monaten, werden Starkregen und Überschwemmungen viele Gegenden lahmlegen und immense Schäden verursachen.Die Arktis wird bis dahin eisfrei sein, ebenso wie die meisten, auch heimischen, Gletscher.",1.6167037037037038,0.3158284747151565,-0.1315044110560412,0.3442094479536312,0.0297719992249649,-0.0196555555555555,0.0,0.0768662095069885,0.042,0.779,0.179,-0.6369,0
Lukas Hammer,Der Amazonas und andere Regenwälder haben sich von den wichtigsten Luftfiltern der Erde in trockene Steppenlandschaften verwandelt.,2.5002941176470586,0.3252498332385529,-0.1793760063226923,0.2678010798689144,0.0186130272025133,0.0224823529411764,0.0,0.0885995626449585,0.144,0.856,0.0,0.4019,0
Lukas Hammer,Sämtliche Korallenriffe der Erde werden verschwunden und Millionen von Tier- und Pflanzenarten im Meer und an Land ausgestorben sein.,2.6509473684210527,0.333158791611804,0.0459549186874208,0.2331310905707485,-0.0179907273824162,-0.0002526315789473,0.0,0.0637297630310058,0.0,0.845,0.155,-0.5106,0
Lukas Hammer,"[...]Bei dem Gedanken an eine solche Zukunft für meine Töchter habe ich Tränen in den Augen  Tränen der Angst, Tränen der Verzweiflung aber auch Tränen der Wut, weil ich weiß, dass wir diese schreckliche Zukunft verhindern können.",2.5694736842105264,0.4055556311735227,0.0972668172667593,0.2855298959994171,-0.0997217838052501,-0.0065526315789473,-0.7999999999999999,0.9183269143104552,0.0,0.542,0.458,-0.9735,1
Lukas Hammer,"Wir haben alle technischen und politischen Instrumente bereits erfunden, um einer solchen Katastrophe vorzubeugen.Das schreibt mir eine Bürgerin, und es hat mich wie gesagt sehr berührt.",1.3580000000000003,0.4346765226134488,0.0928026104772749,0.2481295770078983,-0.0696589310054546,0.0,-0.7,0.9188592433929444,0.0,0.871,0.129,-0.5719,0
Lukas Hammer,"Für mich ist das, so wie all die Unterschriften des Klimaschutzvolksbegehrens, vor allem ein Handlungsauftrag an uns alle hier im Parlament.",2.037857142857143,0.4408399332382092,0.0115726712003103,0.1940121651597086,0.0001032541638405,0.0,0.0,0.9015411734580994,0.0,1.0,0.0,0.0,0
Lukas Hammer,Ich bedanke mich gleich zu Beginn bei den Initiatorinnen und Initiatoren des Klimavolksbegehrens und all den vielen freiwilligen Helferinnen und Helfern.,1.4171428571428573,0.2722279435920132,-0.2599398640560331,0.2914175182866159,-0.0869701460657995,0.0001904761904761,1.0,0.8433027863502502,0.107,0.893,0.0,0.34,0
Lukas Hammer,"Es war in so einer Zeit wirklich nicht einfach, ein Volksbegehren am Laufen zu halten und Unterschriften zu sammeln: Es gibt eine Pandemie, die sehr viel der öffentlichen Aufmerksamkeit genommen hat; es gab dann Computer- und IT-Pannen  auch beim Innenministerium ; und dann war Ende Juni die Eintragungswoche, nach einem Lockdown, da sind viele Menschen zu Hause geblieben, weil sie eher nicht mit anderen Menschen am Gemeindeamt in der Schlange stehen wollten.",2.152767123287671,0.4675804003613867,-0.0444001696530809,0.2554863802238309,-0.0378142204427711,0.0,-0.1166666666666666,0.7305926084518433,0.035,0.907,0.058,-0.193,0
Lukas Hammer,"Umso erfreulicher ist das Ergebnis, dass 380 950 Menschen dieses Klimavolksbegehren unterschrieben haben.",0.9233076923076924,0.3051909027677282,-0.0715883886430197,0.3008943087685457,0.1190790917506685,0.0169,1.0,0.8808741569519043,0.195,0.805,0.0,0.4404,0
Lukas Hammer,Herzliche Gratulation dazu!,2.590666666666667,0.0934029666363989,0.0934029666363989,0.8479371918072247,0.8479371918072247,0.0013333333333333,1.0,0.9123003482818604,0.884,0.116,0.0,0.8221,1
Lukas Hammer,"Ich möchte mich bei allen Menschen in Österreich, die dieses Volksbegehren unterschrieben haben, dafür bedanken.",1.7996,0.353921710983284,0.073445344865633,0.2056447419215464,-0.0997217838052501,0.023,0.85,0.9072892069816588,0.162,0.838,0.0,0.4019,0
Lukas Hammer,"Für uns ist das ein Auftrag, der an uns gerichtet wird, und lieber Kollege Kassegger, da geht es nicht um Ideologie!",2.007095238095238,0.4323971705374944,0.1269625877374249,0.2482253733075902,0.0433909223972917,0.0053857142857142,1.0,0.910635232925415,0.198,0.802,0.0,0.5707,0
Lukas Hammer,"Im Prinzip geht es nur um eines, man kann die Forderungen dieses Klimavolksbegehrens und all der jungen Menschen, die immer noch jeden Freitag auf die Straße gehen, so zusammenfassen: Macht verdammt noch einmal das, was die Klimawissenschaft sagt, damit diese Erde noch bewohnbar bleibt!",2.1809090909090902,0.4768497929109908,-0.0448051252604422,0.3083937310070181,-0.0191794157494581,-0.013815909090909,0.7,0.9081886410713196,0.065,0.935,0.0,0.4534,1
Lukas Hammer,"Um nichts anderes geht es, es geht nicht um Ideologie; es geht nur darum, zu sagen: Fahrt nicht gegen die Wand, auf die wir da zusteuern!",1.7215000000000005,0.5438342835970513,0.1997655632268882,0.2894977326594109,0.058185415977098,0.0,0.0,0.9098663926124572,0.0,1.0,0.0,0.0,0
Lukas Hammer,"Genau diesem Ziel hat sich auch die türkis-grüne Koalition verschrieben, dass wir in Österreich bis 2040 klimaneutral sein wollen.",1.883684210526316,0.4127510322816922,-0.1512702640743528,0.2434612219910452,0.0225926919639857,0.0,0.0,0.7703507542610168,0.224,0.776,0.0,0.5994,0
Lukas Hammer,"Einige Forderungen, die in diesem Klimavolksbegehren stehen, befinden sich auch schon in Umsetzung, wie zum Beispiel eine garantierte Finanzierung der Energiewende.",2.2429047619047617,0.5008769151973425,0.0271402965071347,0.2620098750725826,0.0014511829649564,0.0001904761904761,0.0,0.031851589679718,0.188,0.812,0.0,0.5267,0
Lukas Hammer,"Wir haben gerade über das Budget gesprochen, in dem es vor allem für die Wärmewende genug Budget geben wird.",3.072421052631579,0.45487116161352,0.1217234374793566,0.2600366779421064,0.0292977053009009,0.0,0.7,0.7364655137062073,0.0,1.0,0.0,0.0,0
Lukas Hammer,"Wir werden Ende dieses Jahres ein Erneuerbaren-Ausbau-Gesetz beschließen, mit dem ab 2021 pro Jahr 1 Milliarde Euro bereitgestellt wird, damit wir bis zum Jahr 2030 100 Prozent Ökostrom erreichen.Weitere Maßnahmen, an denen wir gerade arbeiten, sind bekannt: Das Bundes-Energieeffizienzgesetz, ein neues Klimaschutzgesetz, eine ökosoziale Steuerreform und natürlich auch ein Abbau umweltschädlicher Subventionen.",2.009788461538461,0.3716322665999169,-0.1671454310509422,0.2192694833880827,-0.044769403554342,6.153846153846155e-05,0.7,0.0751644372940063,0.143,0.724,0.133,-0.1027,0
Lukas Hammer,"Wir wissen aber, dass es trotzdem langsam vorangeht  für viele zu langsam , und wir wissen, dass wir natürlich noch mehr machen müssen.",1.3841666666666663,0.4732089804443685,-0.0728309874637055,0.3788660069230151,-0.0096675994300653,0.0,-0.25,0.8860296607017517,0.357,0.643,0.0,0.8392,0
Lukas Hammer,"Wir werden uns daher im Umweltausschuss eingehend und sehr detailliert mit den Forderungen dieses Klimavolksbegehrens befassen, und als Obmann des Umweltausschusses ist es mir sehr wichtig und ich werde mich sehr dafür einsetzen, dass wir diese Beratungen transparent und öffentlich führen.",1.5304634146341465,0.3822538490570107,-0.079463248732394,0.2740221579856409,-0.0252309030945293,0.0,0.7,0.8386235237121582,0.209,0.791,0.0,0.831,0
Lukas Hammer,"Wir werden auch Expertinnen und Experten aus der Wissenschaft einladen, um den wissenschaftlichen Sachverstand in den Umweltausschuss miteinzubeziehen, damit diese Expertinnen und Experten mit uns die Forderungen durchgehen, und wir werden uns dafür genügend Zeit nehmen.",1.623527777777778,0.3643672954587355,-0.1328583315004353,0.3022636737393298,-0.0268803619765033,0.0002222222222222,0.7,0.6495866179466248,0.183,0.817,0.0,0.7506,0
Lukas Hammer,"Am Ende des Tages wird es darum gehen, ob wir im Sinne des Volksbegehrens und im Sinne der Klimawissenschaften handeln oder nicht  daran werden wir gemessen.",1.4495185185185182,0.4370629098814408,0.0247693889669095,0.2399362381249426,-0.0268803619765033,0.0002962962962962,0.0,0.8115481734275818,0.159,0.762,0.079,0.34,0
Lukas Hammer,"Nutzen wir die Gelegenheit, die uns das Klimavolksbegehren bietet und werden wir unserer Verantwortung hier im Hohen Haus gerecht!",1.9672105263157893,0.4288294032063545,0.2396577305427405,0.2401369878357593,-0.0096675994300653,0.0002105263157894,0.0,0.8904562592506409,0.395,0.605,0.0,0.8313,0
Lukas Hammer,Danke.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5856184959411621,1.0,0.0,0.0,0.4404,0
Michael Bernhard,Frau Präsidentin!,3.764,0.0,0.0,0.0,0.0,0.0,0.0,0.9073337316513062,0.0,1.0,0.0,0.0,0
Michael Bernhard,Geschätzte Kolleginnen und Kollegen!,1.478,0.1128143368309673,0.0034775190105089,0.3394542941736038,0.3394542941736038,0.001,1.0,0.8918207883834839,0.332,0.668,0.0,0.126,0
Michael Bernhard,Geschätzte Zuseherinnen und Zuseher!,0.0,0.2106865286676218,0.2106865286676218,0.0,0.0,0.001,1.0,0.9104005098342896,0.332,0.668,0.0,0.126,0
Michael Bernhard,Wir hatten zuletzt eine sehr spannende und arbeitsreiche Sitzung des Petitionsausschusses mit über 60 Tagesordnungspunkten.,2.0804666666666667,0.2910065525636232,-0.2344121367709304,0.2008157794300252,-0.0096675994300653,0.0477666666666666,0.0,0.2692919969558716,0.186,0.814,0.0,0.4927,0
Michael Bernhard,Es war ein inhaltlich sehr breites Spektrum.,2.0312857142857146,0.4353006094941697,0.1856271341425952,0.3148119592569383,0.139931839798518,0.0,0.0,0.1925315260887146,0.0,1.0,0.0,0.0,0
Michael Bernhard,"Ich denke, dass es eine sehr gute Sitzung war, weil wir tatsächlich ganz konkrete Dinge weiterbekommen haben.Wir haben schon von meinen Vorrednern gehört, dass die Modernisierung einer Polizeiinspektion in Zirl angeschoben worden ist.",2.018515151515152,0.3917270636596437,-0.0690931812905942,0.288382466457471,-0.0997217838052501,0.0113818181818181,1.0,0.8226494789123535,0.212,0.788,0.0,0.796,0
Michael Bernhard,Da sehe ich einen Zusammenhang mit dem Petitionsausschuss.,2.407125,0.4180735120003547,0.1586091637347151,0.2239577821336006,0.0273460841476343,0.0,0.0,0.7998284697532654,0.0,1.0,0.0,0.0,0
Michael Bernhard,"Ich darf an meinen Kollegen Yannick Shetty erinnern, der ja eine Petition zur Aufhebung der Diskriminierung von Homosexuellen beim Blutspenden eingebracht hat.",2.3180454545454547,0.2095016334949165,-0.1171956315562436,0.2629441782249124,-0.0741339529000548,0.0,0.0,0.2476521134376526,0.0,0.806,0.194,-0.5859,0
Michael Bernhard,"Da hat anscheinend alleine das Einbringen der Petition beim Gesundheitsminister Wunder bewirkt.Auch bei anderen Bürgerinitiativen ist aber ganz konkret etwas weitergegangen, wie beispielsweise bei einer Bürgerinitiative, die sich mit der Diskriminierung von Menschen mit Behinderung durch die Gesetzgebung beschäftigt hat, die jetzt in den Fachausschuss weitergegangen ist.",2.7370425531914893,0.3755540530936079,-0.1724207855172552,0.2834641562765098,-0.0415941321592608,0.0,-1.0,0.8195019364356995,0.11,0.775,0.115,-0.0772,1
